customer_id,email,first_name,last_name,geo_id,segment,created_at,updated_at,is_deleted
C004595,mejiatimothy@example.org,Nicholas,Patel,GEO0018,SMB,2025-05-14T06:06:48,2025-06-29T18:52:32,0
C004596,jessicawatson@example.com,Betty,Lopez,GEO0264,Consumer,2025-03-11T14:43:41,2025-03-19T16:23:42,0
C004597,wrightcarolyn@example.com,Theresa,Warren,GEO0659,SMB,2024-08-19T00:26:50,2025-01-19T05:12:00,0
C004598,lisa07@example.org,Stephen,Brown,GEO0749,SMB,2024-07-12T13:30:13,2025-07-08T15:29:23,0
C004599,christopher06@example.org,Gregory,Mayo,GEO0645,Mid-Market,2025-09-27T09:10:49,2026-03-01T16:19:51,0
C004600,mary51@example.org,Leah,Suarez,GEO0788,SMB,2024-01-02T00:53:45,2024-02-07T06:54:47,0
C004601,oward@example.net,Shannon,Perkins,GEO0288,Consumer,2025-04-25T00:13:48,2025-06-29T09:49:33,0
C004602,jamescarter@example.com,Tanner,Holland,GEO0280,SMB,2025-12-27T09:55:44,2026-02-13T06:47:50,0
C004603,heather66@example.net,Benjamin,Robinson,GEO0133,Mid-Market,2024-05-10T23:14:50,2025-04-24T13:05:07,0
C004604,rebeccagonzalez@example.net,Christine,Baker,GEO0276,Mid-Market,2025-06-11T04:00:15,2025-06-12T21:53:27,0
C004605,brooke09@example.com,Lisa,Jones,GEO0046,Mid-Market,2025-11-19T23:37:21,2026-01-22T21:26:08,0
C004606,smithcourtney@example.com,Brady,Brock,GEO0125,Mid-Market,2024-03-09T10:12:58,2026-01-03T21:55:04,0
C004607,flemingcaitlyn@example.org,Peter,Davila,GEO0710,Consumer,2024-04-15T20:59:10,2025-09-11T02:29:31,0
C004608,brittany77@example.net,Cynthia,Harris,GEO0253,Consumer,2025-09-09T06:40:25,2025-12-26T12:25:14,0
C004609,wendyroy@example.org,Ronald,Baker,GEO0352,Mid-Market,2025-10-28T19:19:30,2025-11-19T16:04:41,0
C004610,pamelawest@example.net,Nathan,Mccarthy,GEO0464,SMB,2024-06-11T10:37:32,2025-03-24T10:00:12,0
C004611,nrice@example.com,Andrew,Stokes,GEO0612,SMB,2025-12-01T19:03:45,2025-12-23T21:42:38,0
C004612,elizabeth26@example.org,Jacob,Mcdonald,GEO0093,Consumer,2024-02-01T15:23:13,2025-01-19T20:44:12,0
C004613,evalencia@example.com,Ryan,Ruiz,GEO0235,Consumer,2026-01-30T21:12:09,2026-02-21T08:47:21,0
C004614,smiller@example.net,Erin,Wilson,GEO0308,SMB,2025-12-06T22:21:26,2026-02-01T03:37:40,0
C004615,carolallen@example.net,Raymond,Davis,GEO0564,Mid-Market,2024-02-18T07:03:23,2025-04-05T16:29:35,0
C004616,ashleyanderson@example.com,Steven,Cox,GEO0721,Consumer,2025-04-12T04:44:54,2025-11-01T10:09:18,0
C004617,susan13@example.org,Tyrone,Mcconnell,GEO0290,SMB,2025-09-29T17:38:04,2026-02-04T11:10:51,0
C004618,ssmith@example.net,Kimberly,Smith,GEO0706,Mid-Market,2025-09-05T07:32:32,2025-10-18T00:58:45,0
C004619,blakecourtney@example.com,Megan,Cox,GEO0451,Consumer,2024-12-01T08:37:29,2025-07-15T15:26:17,0
C004620,cardenasjoseph@example.com,Barry,Gibson,GEO0681,Consumer,2024-04-01T12:46:05,2025-05-24T11:28:26,0
C004621,kathleenbecker@example.com,Scott,Cross,GEO0459,Consumer,2024-12-20T16:57:10,2025-02-26T22:51:48,0
C004622,lindaperez@example.net,Maureen,Bell,GEO0475,Mid-Market,2024-04-21T20:20:42,2025-01-21T22:59:36,0
C004623,ryancline@example.net,Justin,Gregory,GEO0226,Consumer,2024-01-25T18:19:35,2024-10-20T18:49:18,0
C004624,natalie92@example.com,Jack,Brown,GEO0357,Mid-Market,2025-11-18T08:47:54,2025-12-28T14:30:53,0
C004625,lopezmichelle@example.net,Misty,Hunter,GEO0141,SMB,2025-02-23T02:46:56,2025-06-24T17:34:54,0
C004626,qlara@example.org,Jodi,Miller,GEO0105,Mid-Market,2024-12-17T10:01:49,2025-12-29T01:45:57,0
C004627,umanning@example.net,Claudia,Poole,GEO0127,Mid-Market,2024-04-02T11:38:22,2025-05-16T23:28:32,0
C004628,victoria08@example.net,Donna,Santana,GEO0573,Consumer,2024-05-25T18:44:41,2025-06-02T18:48:12,0
C004629,andrewforbes@example.net,Arthur,Sims,GEO0351,Consumer,2024-01-16T18:49:18,2024-04-14T04:40:29,0
C004630,ryan52@example.com,Christine,Harrington,GEO0668,SMB,2025-03-01T03:35:49,2025-08-15T21:14:26,0
C004631,paulerik@example.net,Benjamin,Anderson,GEO0228,Mid-Market,2025-12-23T15:34:02,2026-02-17T04:00:42,0
C004632,ojames@example.org,Susan,Carson,GEO0558,Consumer,2024-01-30T20:45:13,2025-08-15T17:06:04,0
C004633,reneehoward@example.com,Michael,Costa,GEO0004,Mid-Market,2024-01-12T19:27:25,2025-05-14T13:14:28,0
C004634,anthonyharper@example.net,David,Gomez,GEO0661,Consumer,2024-01-18T20:28:14,2024-11-15T08:32:14,0
C004635,brockfelicia@example.org,Sandra,Johnson,GEO0728,SMB,2025-01-19T13:30:00,2025-09-11T20:06:37,0
C004636,michelleburton@example.com,Jason,Hansen,GEO0028,Consumer,2025-12-14T11:25:42,2026-01-24T15:51:18,0
C004637,adam42@example.org,Christian,Meza,GEO0536,Mid-Market,2024-07-17T13:31:30,2024-08-20T10:16:25,0
C004638,hollychang@example.net,Melissa,Mahoney,GEO0701,Consumer,2025-04-06T19:15:04,2025-10-23T08:46:38,0
C004639,lindseybrown@example.net,Nancy,Casey,GEO0471,Mid-Market,2025-08-27T10:17:27,2026-01-14T20:34:31,0
C004640,knightrenee@example.org,Regina,Reed,GEO0291,Mid-Market,2024-09-03T21:03:48,2025-08-31T16:32:27,0
C004641,jeanne38@example.com,Scott,Summers,GEO0154,Consumer,2024-05-07T05:21:13,2024-08-11T04:37:51,0
C004642,ldyer@example.net,Shelley,Hernandez,GEO0256,SMB,2025-03-08T04:20:17,2025-11-16T16:57:03,0
C004643,danielle53@example.net,Maria,Brooks,GEO0174,Mid-Market,2024-02-03T10:33:03,2024-12-12T00:54:05,0
C004644,nicholstodd@example.net,Jacob,Robertson,GEO0091,SMB,2024-10-27T03:53:20,2025-09-03T14:49:46,0
C004645,samuelhill@example.org,Brenda,Parrish,GEO0535,Consumer,2024-02-11T02:58:37,2025-12-29T01:56:59,0
C004646,gordonjack@example.com,Michael,Owens,GEO0669,Consumer,2025-04-06T16:32:20,2025-08-15T12:28:58,0
C004647,yschroeder@example.net,Doris,Miller,GEO0424,Consumer,2025-12-27T20:19:46,2026-02-28T09:15:54,0
C004648,brittany30@example.net,David,Henderson,GEO0619,Mid-Market,2026-02-10T07:52:36,2026-02-11T17:38:17,0
C004649,megan48@example.com,Paul,Leonard,GEO0511,Consumer,2024-08-03T18:33:20,2025-08-25T15:04:33,0
C004650,alexis48@example.net,Juan,Stevenson,GEO0666,Consumer,2024-05-26T06:00:22,2025-03-22T04:59:42,0
C004651,jillian89@example.org,Destiny,Roberts,GEO0337,SMB,2025-10-14T20:50:45,2025-11-27T11:40:04,0
C004652,blake50@example.com,Sarah,Gutierrez,GEO0674,Mid-Market,2024-03-29T20:02:12,2025-03-25T19:19:55,0
C004653,michael59@example.net,Lauren,Villa,GEO0477,Mid-Market,2024-01-15T09:10:42,2025-08-28T09:04:52,0
C004654,michelle88@example.org,Michele,Romero,GEO0328,Mid-Market,2024-11-17T14:39:39,2025-11-30T18:02:46,0
C004655,elizabethgriffin@example.com,Kevin,Saunders,GEO0344,Consumer,2024-08-21T07:35:34,2025-11-22T21:26:29,0
C004656,fburton@example.com,Nathan,Russo,GEO0233,Consumer,2025-03-16T20:24:53,2025-06-08T23:33:36,0
C004657,justin12@example.org,Willie,Hernandez,GEO0378,Consumer,2024-11-23T06:49:53,2025-04-30T00:41:13,0
C004658,jill37@example.net,Theodore,Johnson,GEO0192,SMB,2025-09-18T17:13:34,2026-01-14T09:18:42,0
C004659,sbrown@example.com,Patricia,Greene,GEO0705,Consumer,2025-10-30T00:33:06,2026-01-03T06:26:15,0
C004660,amy49@example.net,Jo,Murray,GEO0422,Mid-Market,2025-12-08T21:13:40,2026-02-25T21:52:28,0
C004661,sandra16@example.com,David,Byrd,GEO0332,Consumer,2024-01-09T12:48:24,2024-09-13T16:10:56,0
C004662,kristin71@example.org,Mark,Willis,GEO0608,Consumer,2025-04-28T11:59:19,2026-02-08T02:35:20,0
C004663,rachel27@example.com,Sean,Hanson,GEO0544,Consumer,2024-08-15T03:04:52,2025-12-09T16:26:03,0
C004664,bennettdavid@example.org,Rhonda,Odom,GEO0504,SMB,2025-03-24T12:53:28,2025-12-01T02:37:08,0
C004665,ehernandez@example.com,Michael,Trujillo,GEO0528,Mid-Market,2025-11-11T17:38:08,2026-02-16T01:55:14,0
C004666,lisa13@example.com,Dakota,Escobar,GEO0581,Mid-Market,2024-06-08T14:20:51,2025-08-30T08:02:22,0
C004667,brownjustin@example.com,Matthew,Allen,GEO0414,Consumer,2025-10-01T07:43:53,2025-10-04T06:26:00,0
C004668,michael95@example.com,Sandra,Solis,GEO0144,SMB,2025-03-24T16:30:07,2026-01-22T20:10:17,0
C004669,colemanangela@example.net,Jason,Watson,GEO0746,SMB,2025-09-03T21:59:11,2025-12-08T10:21:48,0
C004670,wlyons@example.com,Robert,Brown,GEO0051,Consumer,2025-04-21T06:59:25,2025-09-12T18:53:26,0
C004671,katherine49@example.org,Anthony,Butler,GEO0288,Mid-Market,2024-09-21T11:06:44,2025-08-03T10:14:28,0
C004672,carterchristopher@example.org,Mitchell,Rivera,GEO0694,Consumer,2026-02-22T11:28:46,2026-02-26T09:43:51,0
C004673,xhansen@example.org,Clayton,Robbins,GEO0386,Mid-Market,2025-06-14T04:54:20,2025-08-24T23:26:41,0
C004674,oaguilar@example.com,Angela,Eaton,GEO0197,Mid-Market,2025-09-10T01:45:07,2026-01-21T11:06:48,0
C004675,monicabarnett@example.com,Barry,Johnston,GEO0091,Consumer,2024-04-15T10:47:27,2025-08-15T07:50:14,0
C004676,debbie01@example.org,Miguel,Tyler,GEO0152,Consumer,2024-12-18T10:29:27,2025-05-13T23:26:31,0
C004677,carladavis@example.com,Maureen,Thompson,GEO0108,SMB,2025-10-26T01:42:26,2026-01-30T17:00:38,0
C004678,richardwilliams@example.net,Jean,Parks,GEO0147,Mid-Market,2024-07-26T23:13:04,2025-03-11T08:27:20,0
C004679,jasmineshepard@example.com,John,Matthews,GEO0552,Consumer,2024-03-02T15:20:32,2025-05-14T01:15:58,0
C004680,reneewade@example.org,Amy,Fields,GEO0253,Mid-Market,2024-11-02T23:57:22,2025-05-13T06:44:15,0
C004681,sherrygamble@example.org,Anita,Mendez,GEO0359,Mid-Market,2024-07-30T18:09:15,2025-06-02T19:56:23,0
C004682,justin78@example.org,Karen,Gutierrez,GEO0749,SMB,2024-10-12T14:03:21,2024-11-20T10:55:56,0
C004683,preynolds@example.net,Nicole,Gilmore,GEO0514,Mid-Market,2024-12-11T15:54:33,2025-11-02T04:25:12,0
C004684,jocelynstephens@example.com,William,Davis,GEO0422,Consumer,2025-07-10T20:12:51,2025-08-21T08:43:47,0
C004685,jacob66@example.com,Timothy,Hernandez,GEO0356,SMB,2024-05-28T02:24:07,2025-11-16T23:42:24,0
C004686,bparker@example.com,Steven,Hansen,GEO0727,Mid-Market,2024-06-13T22:32:58,2025-07-04T18:59:29,0
C004687,kathleengreene@example.com,Richard,Ramos,GEO0216,SMB,2026-01-23T15:26:46,2026-02-03T06:40:30,0
C004688,april87@example.com,Mallory,Turner,GEO0448,Mid-Market,2024-08-02T17:22:41,2025-05-14T15:35:48,0
C004689,larryfox@example.net,Christopher,Randolph,GEO0250,Mid-Market,2026-02-09T05:26:33,2026-02-12T18:55:12,0
C004690,patrick93@example.net,Christina,Rogers,GEO0658,Mid-Market,2024-05-05T04:11:46,2025-12-11T08:05:49,0
C004691,patrickmark@example.com,Richard,Valdez,GEO0578,Consumer,2025-12-30T22:14:08,2026-01-31T22:00:55,0
C004692,christinasmith@example.org,Courtney,Sparks,GEO0115,SMB,2026-02-21T05:22:15,2026-02-25T23:06:58,0
C004693,bradfordsheila@example.com,Joseph,Friedman,GEO0033,SMB,2025-01-04T10:23:17,2025-02-05T17:39:10,0
C004694,qmyers@example.net,Caleb,Merritt,GEO0546,Mid-Market,2025-07-05T07:05:16,2026-01-17T00:03:56,0
C004695,maryray@example.org,John,Barton,GEO0655,SMB,2024-12-21T07:01:12,2025-03-12T16:09:27,0
C004696,josephcastro@example.org,Jacob,Williams,GEO0297,SMB,2024-07-14T21:19:55,2024-07-23T09:28:37,0
C004697,fclark@example.net,Angela,Nelson,GEO0255,Mid-Market,2026-02-12T12:23:28,2026-02-15T13:53:50,0
C004698,elowe@example.org,Xavier,Vasquez,GEO0588,Mid-Market,2025-08-21T13:41:08,2025-09-13T06:09:49,0
C004699,jasmine85@example.com,Walter,Williams,GEO0229,Consumer,2025-01-10T16:26:11,2025-10-13T13:58:34,0
C004700,kristin59@example.com,Glenda,Gentry,GEO0165,SMB,2025-01-30T20:13:19,2025-09-11T12:03:43,0
C004701,emma76@example.net,Lori,Moon,GEO0474,Mid-Market,2025-06-20T05:13:01,2025-11-14T05:54:23,0
C004702,margaret78@example.com,Anna,Smith,GEO0619,Consumer,2025-03-25T16:38:50,2026-02-21T20:18:25,0
C004703,matthew26@example.net,Kaitlyn,Pearson,GEO0795,Consumer,2025-11-11T12:13:04,2025-12-31T06:15:01,0
C004704,danielle94@example.org,Tammy,Sexton,GEO0638,SMB,2025-07-21T12:02:06,2025-11-18T05:47:25,0
C004705,stevenrichardson@example.org,Jonathan,Hamilton,GEO0199,Mid-Market,2024-06-04T00:15:13,2025-07-23T09:38:03,0
C004706,nicolemarsh@example.org,Bobby,Carter,GEO0341,Mid-Market,2024-10-17T15:18:36,2024-11-27T20:05:27,0
C004707,hooperwilliam@example.com,John,Baldwin,GEO0302,SMB,2024-09-02T20:45:14,2024-10-07T07:06:03,0
C004708,derrick35@example.org,Crystal,Davis,GEO0712,Consumer,2025-12-07T12:26:15,2026-01-24T13:11:48,0
C004709,emily05@example.com,Nathaniel,Garcia,GEO0311,Mid-Market,2024-05-27T08:23:53,2025-04-17T09:04:18,0
C004710,lesliephelps@example.com,Brandon,Miller,GEO0565,Mid-Market,2024-01-03T20:21:29,2025-09-24T12:09:10,0
C004711,vanessa22@example.net,Anna,Parrish,GEO0634,SMB,2025-08-11T02:48:53,2025-09-06T20:00:32,0
C004712,anolan@example.net,Wanda,Lopez,GEO0321,SMB,2025-06-23T02:02:24,2025-12-27T13:47:02,0
C004713,spowers@example.net,Brandon,Ramirez,GEO0795,Consumer,2025-11-06T05:55:24,2026-02-28T00:18:26,0
C004714,jamesdavis@example.com,Billy,Holden,GEO0760,Mid-Market,2024-01-19T03:28:16,2025-10-07T21:21:12,0
C004715,doyletravis@example.org,Michael,Martinez,GEO0783,Mid-Market,2025-10-11T03:58:52,2026-01-16T04:57:19,0
C004716,ricemichael@example.net,Kimberly,Hull,GEO0573,Consumer,2024-03-15T13:24:40,2025-07-31T17:34:18,0
C004717,mcox@example.org,Matthew,Anderson,GEO0457,Consumer,2025-04-26T04:58:04,2025-12-02T11:03:55,0
C004718,warnermichael@example.net,Ruben,Bernard,GEO0371,SMB,2025-11-30T04:57:13,2026-02-05T18:12:22,0
C004719,jason83@example.org,Larry,Dillon,GEO0694,SMB,2026-01-30T00:29:04,2026-02-24T02:41:59,0
C004720,vmendoza@example.net,Michael,Walker,GEO0064,SMB,2025-12-04T05:39:33,2026-01-20T00:10:15,0
C004721,mjones@example.org,Penny,Good,GEO0029,Consumer,2025-11-05T11:40:59,2026-02-08T00:53:27,0
C004722,moralesbriana@example.com,Matthew,Boyle,GEO0389,Consumer,2025-03-31T08:34:21,2025-07-28T07:42:12,0
C004723,crodriguez@example.org,Tammy,Moore,GEO0698,SMB,2024-05-04T02:16:29,2025-12-13T10:22:16,0
C004724,john92@example.com,Julian,Marsh,GEO0161,Consumer,2024-03-08T18:58:51,2025-09-24T22:10:18,0
C004725,robertjenkins@example.com,Melissa,Thompson,GEO0738,Mid-Market,2026-02-15T05:10:00,2026-02-28T05:32:42,0
C004726,richardstrong@example.com,Matthew,Johnson,GEO0414,Consumer,2025-07-16T11:50:41,2025-08-31T01:32:37,0
C004727,johnnguyen@example.com,Edward,Bryant,GEO0630,SMB,2025-11-27T04:07:54,2026-01-22T12:35:00,0
C004728,patriciacraig@example.com,Crystal,Kennedy,GEO0074,SMB,2024-06-10T19:27:10,2025-05-18T01:54:20,0
C004729,thomasjennifer@example.org,Adrian,Small,GEO0047,SMB,2024-02-28T23:14:45,2024-07-16T08:47:58,0
C004730,rebecca68@example.com,Bobby,Riley,GEO0650,Consumer,2024-03-05T19:18:15,2024-04-29T07:52:44,0
C004731,steven11@example.org,Christopher,Mills,GEO0553,SMB,2024-06-21T01:47:48,2024-12-10T15:16:38,0
C004732,schavez@example.net,James,White,GEO0523,Consumer,2024-06-04T17:14:32,2025-03-19T09:03:48,0
C004733,michaelflynn@example.net,Linda,Wolf,GEO0069,Consumer,2025-11-26T15:41:25,2026-01-10T08:13:38,0
C004734,alvingrimes@example.com,Alyssa,Gross,GEO0581,SMB,2025-08-29T04:53:46,2026-01-19T11:47:33,0
C004735,tanya65@example.com,Lisa,Kemp,GEO0653,Consumer,2024-07-14T00:33:26,2025-03-31T03:18:35,0
C004736,jacob18@example.org,Antonio,Nelson,GEO0187,Consumer,2025-11-02T04:37:41,2025-11-07T16:20:51,0
C004737,avega@example.net,Allison,Cook,GEO0129,Consumer,2024-12-06T08:59:42,2025-08-24T15:42:06,0
C004738,jocelyn90@example.org,Jennifer,Torres,GEO0447,Consumer,2025-08-21T10:07:35,2025-09-22T06:29:31,0
C004739,morriskevin@example.net,Antonio,Stewart,GEO0019,Consumer,2024-04-17T19:03:30,2025-01-01T09:16:30,0
C004740,lawsonjames@example.com,Kim,Cummings,GEO0728,Consumer,2025-12-08T18:06:44,2025-12-17T15:07:31,0
C004741,tinaharris@example.org,Adam,Olson,GEO0361,Mid-Market,2024-09-14T00:01:12,2025-06-03T11:25:33,0
C004742,holly37@example.net,Monica,Smith,GEO0219,Mid-Market,2025-05-31T08:58:33,2025-12-19T10:43:59,0
C004743,david43@example.com,Sarah,Johnson,GEO0242,Consumer,2026-02-11T15:18:49,2026-02-19T19:24:25,0
C004744,codyford@example.net,Joseph,Brown,GEO0760,SMB,2024-01-06T04:14:25,2025-01-27T23:03:49,0
C004745,matthewgraves@example.net,Gene,Roach,GEO0284,SMB,2025-04-26T03:09:00,2026-02-05T03:34:00,0
C004746,michelleknapp@example.net,Lori,Garner,GEO0458,Mid-Market,2025-03-22T19:13:32,2026-02-12T04:22:53,0
C004747,colemary@example.net,Neil,Rice,GEO0140,Mid-Market,2024-05-15T21:37:40,2025-02-27T00:19:13,0
C004748,cgray@example.com,Benjamin,Munoz,GEO0064,SMB,2024-09-09T03:25:01,2025-01-27T12:38:49,0
C004749,pcrane@example.net,Kim,Allen,GEO0720,SMB,2024-12-02T14:23:08,2025-11-20T13:26:35,0
C004750,pollardgina@example.net,Michael,Bryan,GEO0743,Consumer,2025-07-26T06:42:47,2025-08-20T13:12:25,0
C004751,schroedercatherine@example.net,Jaime,Love,GEO0257,Consumer,2025-06-19T14:20:09,2025-10-30T20:35:04,0
C004752,freemanjason@example.com,Karl,Porter,GEO0724,Consumer,2024-12-12T15:24:56,2025-04-28T05:39:53,0
C004753,jennifer06@example.com,Janet,Solis,GEO0302,Consumer,2025-06-11T19:14:00,2025-09-26T19:48:22,0
C004754,sarah52@example.net,Matthew,Harris,GEO0684,SMB,2025-09-05T04:47:44,2025-12-15T01:33:41,0
C004755,stuart76@example.com,Adam,Green,GEO0164,Consumer,2024-12-20T05:38:51,2025-10-02T14:56:15,0
C004756,mollyharrison@example.net,Luke,Thomas,GEO0070,Consumer,2025-12-22T02:05:16,2026-02-22T23:19:29,0
C004757,shannoncarpenter@example.org,Robert,Wolf,GEO0224,Mid-Market,2024-10-05T15:12:43,2026-01-08T14:02:17,0
C004758,efrench@example.org,Ann,Hunt,GEO0521,Mid-Market,2025-08-25T01:36:26,2025-12-20T17:04:38,0
C004759,stevensonanthony@example.net,Olivia,French,GEO0004,SMB,2025-01-08T10:36:30,2025-08-26T07:39:24,0
C004760,lroberson@example.net,Carlos,Ramirez,GEO0506,Mid-Market,2024-02-02T06:49:43,2024-10-15T00:21:30,0
C004761,olsencarlos@example.com,Brandon,Brennan,GEO0352,Mid-Market,2025-02-15T23:37:06,2025-03-13T16:55:47,0
C004762,victorsullivan@example.org,Alison,Cooper,GEO0527,Consumer,2024-10-27T22:43:31,2026-01-22T10:27:39,0
C004763,fmarshall@example.com,Kristen,Miller,GEO0557,Consumer,2024-10-11T01:30:54,2025-10-11T05:51:06,0
C004764,yanderson@example.net,David,Benjamin,GEO0634,Mid-Market,2025-12-02T21:50:32,2026-01-29T21:29:51,0
C004765,hartronald@example.net,Kendra,Greene,GEO0041,Mid-Market,2025-11-24T13:59:36,2026-02-07T03:24:20,0
C004766,btorres@example.com,Shannon,Reid,GEO0322,Consumer,2025-04-18T07:26:15,2025-09-22T02:07:02,0
C004767,peter91@example.net,Lisa,Hernandez,GEO0789,SMB,2025-07-04T14:35:58,2026-01-02T13:28:59,0
C004768,michelle13@example.com,Richard,Foley,GEO0505,Consumer,2024-04-23T12:20:51,2025-08-24T22:10:35,0
C004769,urobles@example.net,Kimberly,Bishop,GEO0321,Mid-Market,2024-03-09T04:53:49,2025-10-30T03:10:54,0
C004770,brady75@example.org,Roger,Burgess,GEO0258,Mid-Market,2026-02-15T19:41:54,2026-02-23T16:23:58,0
C004771,mfowler@example.com,Amber,Arnold,GEO0137,SMB,2024-06-17T18:43:37,2024-08-21T19:56:25,0
C004772,burnstyler@example.net,Shannon,Baird,GEO0450,Mid-Market,2025-10-15T09:06:46,2026-01-12T21:35:49,0
C004773,phayes@example.com,Michelle,Mendez,GEO0617,Consumer,2025-01-11T14:45:14,2025-02-11T22:50:17,0
C004774,diamond43@example.net,Joe,Hughes,GEO0411,SMB,2025-04-11T06:07:33,2025-09-22T11:36:25,0
C004775,lwalton@example.com,Duane,Johnson,GEO0085,Consumer,2025-05-20T15:52:07,2025-12-28T19:53:16,0
C004776,carrbryan@example.com,Patricia,Simmons,GEO0179,Mid-Market,2025-07-14T03:17:47,2025-09-30T00:00:03,0
C004777,hernandezlisa@example.org,Barbara,Carroll,GEO0070,SMB,2026-01-21T01:50:28,2026-02-13T13:02:09,0
C004778,jasonallen@example.org,Jason,Jones,GEO0263,Consumer,2024-05-05T23:27:19,2024-06-15T14:49:38,0
C004779,chawkins@example.com,Danielle,Moreno,GEO0482,Mid-Market,2024-06-11T13:33:47,2024-11-23T05:46:35,0
C004780,pbrooks@example.com,Megan,Thompson,GEO0539,SMB,2025-11-08T23:50:19,2025-11-27T14:59:13,0
C004781,briangeorge@example.com,Kimberly,Blanchard,GEO0149,SMB,2024-09-30T18:45:31,2025-03-01T11:07:51,0
C004782,timothy11@example.org,Angelica,Powell,GEO0205,Mid-Market,2025-10-19T15:44:12,2026-02-01T13:40:52,0
C004783,kellyrichardson@example.com,Jerry,Beltran,GEO0575,SMB,2024-11-25T14:46:23,2025-08-12T14:53:35,0
C004784,derrickwalker@example.com,Deanna,Dixon,GEO0668,Mid-Market,2025-11-14T07:42:30,2025-11-22T01:53:44,0
C004785,rebecca03@example.net,Debra,Jennings,GEO0668,Mid-Market,2024-07-11T23:44:09,2025-07-09T20:45:37,0
C004786,wbrooks@example.net,Deborah,Stewart,GEO0348,Mid-Market,2025-03-16T15:29:07,2025-12-26T10:12:45,0
C004787,fschwartz@example.net,Timothy,Kirk,GEO0345,Mid-Market,2024-01-03T03:30:18,2024-08-19T22:01:16,0
C004788,ellisjames@example.org,Elizabeth,Lewis,GEO0538,SMB,2024-06-10T12:50:03,2024-07-27T09:07:12,0
C004789,jamie38@example.net,Charles,Vaughn,GEO0746,SMB,2024-04-11T21:25:54,2025-08-30T14:22:09,0
C004790,lbell@example.org,Rachel,Stevens,GEO0003,SMB,2024-01-01T03:09:56,2025-04-03T18:45:47,0
C004791,montgomeryzachary@example.net,Kristin,James,GEO0795,Consumer,2025-04-24T14:27:13,2025-10-07T00:26:55,0
C004792,shannon56@example.org,Nicole,Scott,GEO0542,SMB,2026-02-18T05:44:29,2026-02-20T18:46:38,0
C004793,barbararussell@example.com,Pamela,Gibbs,GEO0303,Mid-Market,2024-01-25T09:13:32,2025-08-07T20:06:31,0
C004794,drakeamanda@example.com,Allen,Armstrong,GEO0348,SMB,2026-01-06T14:25:08,2026-01-16T14:02:09,0
C004795,jeremy94@example.com,Laurie,Brown,GEO0129,SMB,2024-12-22T07:04:25,2025-11-14T07:36:04,0
C004796,smithdustin@example.com,Kimberly,Watkins,GEO0160,SMB,2025-06-06T13:17:56,2026-02-08T04:21:26,0
C004797,cindy54@example.net,Edward,Mccall,GEO0345,SMB,2024-10-16T14:57:32,2025-01-04T20:02:43,0
C004798,rodriguezalicia@example.org,William,Wiley,GEO0545,Mid-Market,2025-03-22T00:25:44,2025-05-16T10:45:50,0
C004799,ncarr@example.net,Daniel,Chung,GEO0025,Consumer,2024-12-25T21:52:11,2025-07-14T02:15:16,0
C004800,mikemaddox@example.com,Jason,Parker,GEO0314,Mid-Market,2025-12-19T15:14:05,2026-01-05T04:50:49,0
C004801,garciamark@example.com,Benjamin,Lopez,GEO0347,Mid-Market,2024-02-26T13:24:28,2025-05-16T12:20:18,0
C004802,dwood@example.net,Christopher,Levine,GEO0432,SMB,2024-01-05T07:47:40,2024-07-06T08:10:40,0
C004803,rmitchell@example.org,Patrick,Turner,GEO0764,Consumer,2025-10-29T22:55:26,2026-01-09T08:14:21,0
C004804,regina46@example.org,Aaron,Thompson,GEO0502,Consumer,2025-12-19T16:47:27,2025-12-28T14:35:42,0
C004805,rivasmatthew@example.com,Laura,Dean,GEO0067,Mid-Market,2025-01-09T02:15:33,2025-01-25T10:28:14,0
C004806,douglaswright@example.com,Adam,Copeland,GEO0286,Consumer,2024-04-28T12:49:51,2025-07-26T17:48:59,0
C004807,potterjohn@example.com,Jeremy,Cruz,GEO0773,Mid-Market,2025-10-31T12:18:22,2025-12-12T11:08:26,0
C004808,hulllaurie@example.com,Marissa,Green,GEO0619,Consumer,2024-11-18T00:28:00,2025-11-29T11:42:23,0
C004809,lebrent@example.org,Laura,Wright,GEO0443,SMB,2024-01-09T05:39:23,2024-02-14T17:25:34,0
C004810,williamsbelinda@example.com,Daniel,Lee,GEO0215,SMB,2024-09-30T02:08:49,2025-04-13T10:59:43,0
C004811,charleschen@example.net,Christopher,Thompson,GEO0655,Mid-Market,2025-08-19T17:37:27,2026-02-02T05:59:59,0
C004812,gabrielschultz@example.com,Matthew,Jones,GEO0748,SMB,2025-07-28T19:09:55,2025-11-07T07:20:27,0
C004813,whiteheadmatthew@example.com,Elizabeth,Miller,GEO0357,SMB,2024-02-05T20:11:21,2025-12-17T11:04:23,0
C004814,joseph33@example.net,James,Myers,GEO0559,Mid-Market,2025-05-09T14:44:23,2025-06-16T18:12:30,0
C004815,taylormatthew@example.net,Lauren,Jones,GEO0764,SMB,2025-06-17T18:21:13,2025-07-21T05:29:51,0
C004816,uhorton@example.net,Darryl,Lucas,GEO0145,SMB,2024-09-30T10:33:41,2024-10-20T21:04:39,0
C004817,estradajessica@example.net,George,Brown,GEO0444,Mid-Market,2025-03-09T05:07:12,2025-07-24T13:48:05,0
C004818,gregory49@example.org,George,Olsen,GEO0694,Mid-Market,2024-10-10T12:04:20,2024-12-25T22:51:58,0
